0,-12.937850205,-1.90004918
0,-12.889437555,-1.89448245
0,-12.841024905000001,-1.88891572
0,-12.792612255000002,-1.88334899
0,-12.744239640000002,-1.8777881066666666
0,-12.695867025,-1.8722272233333335
0,-12.64749441,-1.86666634
0,-12.599150445000001,-1.86110989
0,-12.55080648,-1.85555344
0,-12.502462515000001,-1.84999699
0,-12.45413444,-1.84444337
0,-12.405806365,-1.8388897499999999
0,-12.35747829,-1.83333613
0,-12.3091564,-1.8277838666666666
0,-12.26083451,-1.8222316033333334
0,-12.212512620000002,-1.81667934
0,-12.164189245000001,-1.8111265066666666
0,-12.115865869999999,-1.8055736733333334
0,-12.067542494999998,-1.80002084
0,-11.995041682499998,-1.791685895
0,-11.92254087,-1.78335095
0,-11.874183505,-1.7777852666666667
0,-11.82582614,-1.7722195833333334
0,-11.777468775,-1.7666539
0,-11.72907208,-1.76107251
0,-11.680675384999999,-1.75549112
0,-11.63227869,-1.74990973
0,-11.583832834999999,-1.7443085033333332
0,-11.53538698,-1.7387072766666667
0,-11.486941125,-1.73310605
0,-11.43846392,-1.7274921166666666
0,-11.389986715,-1.7218781833333334
0,-11.34150951,-1.71626425
0,-11.29308238,-1.71067052
0,-11.244655250000001,-1.70507679
0,-11.19622812,-1.69948306
0,-11.123942880000001,-1.691236555
0,-11.05165764,-1.68299005
0,-11.004015285,-1.6777146933333333
0,-10.95637293,-1.6724393366666666
0,-10.908730575,-1.66716398
0,-10.862002725,-1.6622599233333333
0,-10.815274875,-1.6573558666666668
0,-10.768547025,-1.65245181
0,-10.722922225,-1.6479960933333333
0,-10.677297425,-1.6435403766666667
0,-10.631672625,-1.63908466
0,-10.58695789,-1.6350000666666666
0,-10.542243155,-1.6309154733333333
0,-10.49752842,-1.62683088
0,-10.45335212,-1.62296818
0,-10.409175820000002,-1.61910548
0,-10.364999520000001,-1.61524278
0,-10.299069900000001,-1.60959195
0,-10.23314028,-1.60394112
0,-10.189223765,-1.6001936233333334
0,-10.14530725,-1.5964461266666665
0,-10.101390734999999,-1.59269863
0,-10.05744247,-1.5889384599999998
0,-10.013494204999999,-1.58517829
0,-9.96954594,-1.58141812
0,-9.925585755,-1.5776396066666667
0,-9.88162557,-1.5738610933333332
0,-9.837665385000001,-1.57008258
0,-9.79377571,-1.56629269
0,-9.749886035000001,-1.5625027999999999
0,-9.70599636,-1.55871291
0,-9.662296525,-1.5549221833333333
0,-9.618596689999999,-1.5511314566666665
0,-9.574896854999999,-1.54734073
0,-9.5097886725,-1.541666505
0,-9.44468049,-1.53599228
0,-9.40154602,-1.5322191966666667
0,-9.35841155,-1.5284461133333334
0,-9.31527708,-1.52467303
0,-9.272060685,-1.5208974133333333
